dipt_id,nombre_listado,nombre_ficha,entidad,distrito_circunscripcion,principio_estimado,principio_ficha,entidad_ficha,distrito_ficha,curul,partido_estimado,email,suplente,licencia_en_listado,perfil_url,foto_src,partido_logo_src,foto_original_local,foto_png_bn,error_perfil
227,Sosa Pichardo Roberto,ROBERTO SOSA PICHARDO,Querétaro,Dtto. 4,Mayoria Relativa,Mayoría Relativa,Querétaro,4,E-122,PAN,roberto.sosa@diputados.gob.mx,Abraham Gutiérrez Vieyra,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=227,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/236_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/313_227_sosa_pichardo_roberto.png,static/img/diputados_lxvi_bn/313_227_sosa_pichardo_roberto.png,
483,Tejeda Cid Armando,ARMANDO TEJEDA CID,Michoacán,Circ. 5,Representacion Proporcional,Representación proporcional,,,F-164,PAN,armando.tejeda@diputados.gob.mx,Jesús Gómez Gómez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=483,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/347_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/314_483_tejeda_cid_armando.png,static/img/diputados_lxvi_bn/314_483_tejeda_cid_armando.png,
57,Téllez Hernández Héctor Saúl,HÉCTOR SAÚL TÉLLEZ HERNÁNDEZ,Ciudad de México,Dtto. 19,Mayoria Relativa,Mayoría Relativa,Ciudad de México,19,C-054,PAN,hectorsaul.tellez@diputados.gob.mx,Fernando Espino García,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=57,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/237_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/315_57_tellez_hernandez_hector_saul.png,static/img/diputados_lxvi_bn/315_57_tellez_hernandez_hector_saul.png,
362,Torres Cofiño Marcelo de Jesús,MARCELO DE JESÚS TORRES COFIÑO,Coahuila,Circ. 2,Representacion Proporcional,Representación proporcional,,,D-090,PAN,marcelo.torres@diputados.gob.mx,Guillermo Enrique Galván González,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=362,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/304_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/316_362_torres_cofino_marcelo_de_jesus.png,static/img/diputados_lxvi_bn/316_362_torres_cofino_marcelo_de_jesus.png,
77,Torres Graciano Fernando,FERNANDO TORRES GRACIANO,Guanajuato,Dtto. 3,Mayoria Relativa,Mayoría Relativa,Guanajuato,3,E-123,PAN,fernando.torres@diputados.gob.mx,Brain Maurilio Hernández García,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=77,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/233_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/317_77_torres_graciano_fernando.png,static/img/diputados_lxvi_bn/317_77_torres_graciano_fernando.png,
315,Vásquez Hernández Eva María,EVA MARÍA VÁSQUEZ HERNÁNDEZ,Baja California,Circ. 1,Representacion Proporcional,Representación proporcional,,,C-056,PAN,eva.vasquez@diputados.gob.mx,Victoria Eugenia Guerrero Urquidez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=315,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/293_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/318_315_vasquez_hernandez_eva_maria.png,static/img/diputados_lxvi_bn/318_315_vasquez_hernandez_eva_maria.png,
119,Vázquez Jiménez Alonso de Jesús,ALONSO DE JESÚS VÁZQUEZ JIMÉNEZ,Jalisco,Dtto. 15,Mayoria Relativa,Mayoría Relativa,Jalisco,15,H-246,PAN,alonso.vazquez@diputados.gob.mx,Samuel Magaña Muñoz,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=119,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/496_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/319_119_vazquez_jimenez_alonso_de_jesus.png,static/img/diputados_lxvi_bn/319_119_vazquez_jimenez_alonso_de_jesus.png,
775,Vera Maria del Rosario,MARIA DEL ROSARIO VERA,Veracruz,Dtto. 4,Mayoria Relativa,Mayoría Relativa,Veracruz,4,C-052,PAN,maria.delrosario@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=775,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/530_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/320_775_vera_maria_del_rosario.png,static/img/diputados_lxvi_bn/320_775_vera_maria_del_rosario.png,
354,Verástegui Ostos César Augusto,CÉSAR AUGUSTO VERÁSTEGUI OSTOS,Tamaulipas,Circ. 2,Representacion Proporcional,Representación proporcional,,,J-332,PAN,cesar.verastegui@diputados.gob.mx,Ángel de Jesús Covarrubias Villaverde,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=354,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/334_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/321_354_verastegui_ostos_cesar_augusto.png,static/img/diputados_lxvi_bn/321_354_verastegui_ostos_cesar_augusto.png,
687,Zamora Ramírez Elisa Paola,ELISA PAOLA ZAMORA RAMÍREZ,Nuevo León,Dtto. 4,Mayoria Relativa,Mayoría Relativa,Nuevo León,4,C-053,PAN,elisa.zamora@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=687,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/551_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/322_687_zamora_ramirez_elisa_paola.png,static/img/diputados_lxvi_bn/322_687_zamora_ramirez_elisa_paola.png,
48,Zavala Gómez del Campo Margarita Ester,MARGARITA ESTER ZAVALA GÓMEZ DEL CAMPO,Ciudad de México,Dtto. 10,Mayoria Relativa,Mayoría Relativa,Ciudad de México,10,C-055,PAN,margarita.zavala@diputados.gob.mx,Claudia Verónica María Rubín Juárez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=48,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/202_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pan.webp,static/img/diputados_lxvi_raw/323_48_zavala_gomez_del_campo_margarita_ester.png,static/img/diputados_lxvi_bn/323_48_zavala_gomez_del_campo_margarita_ester.png,
223,Alatriste Cantú Adolfo,ADOLFO ALATRISTE CANTÚ,Puebla,Dtto. 16,Mayoria Relativa,Mayoría Relativa,Puebla,16,H-252,PVEM,adolfo.alatriste@diputados.gob.mx,Cecilia Valeria Pineda Cruz,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=223,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/487_foto_chica.jpg,,static/img/diputados_lxvi_raw/324_223_alatriste_cantu_adolfo.png,static/img/diputados_lxvi_bn/324_223_alatriste_cantu_adolfo.png,
225,Astudillo Suárez Ricardo,RICARDO ASTUDILLO SUÁREZ,Querétaro,Dtto. 2,Mayoria Relativa,Mayoría Relativa,Querétaro,2,J-344,PVEM,ricardo.astudillo@diputados.gob.mx,Héctor Rocha García,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=225,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/456_foto_chica.jpg,,static/img/diputados_lxvi_raw/325_225_astudillo_suarez_ricardo.png,static/img/diputados_lxvi_bn/325_225_astudillo_suarez_ricardo.png,
492,Ávila Villegas Eruviel,ERUVIEL ÁVILA VILLEGAS,México,Circ. 5,Representacion Proporcional,Representación proporcional,,,I-303,PVEM,eruviel.avila@diputados.gob.mx,Tanya Rellstab Carreto,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=492,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/424_foto_chica.jpg,,static/img/diputados_lxvi_raw/326_492_avila_villegas_eruviel.png,static/img/diputados_lxvi_bn/326_492_avila_villegas_eruviel.png,
413,Avilés Álvarez Alejandro,ALEJANDRO AVILÉS ÁLVAREZ,Oaxaca,Circ. 3,Representacion Proporcional,Representación proporcional,,,K-389,PVEM,alejandro.aviles@diputados.gob.mx,Eusebio Alfredo Tress Jiménez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=413,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/466_foto_chica.jpg,,static/img/diputados_lxvi_raw/327_413_aviles_alvarez_alejandro.png,static/img/diputados_lxvi_bn/327_413_aviles_alvarez_alejandro.png,
236,Bautista Villegas Oscar,OSCAR BAUTISTA VILLEGAS,San Luis Potosí,Dtto. 3,Mayoria Relativa,Mayoría Relativa,San Luis Potosí,3,H-256,PVEM,oscar.bautista@diputados.gob.mx,Rodrigo Alfredo Castillo Verástegui,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=236,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/493_foto_chica.jpg,,static/img/diputados_lxvi_raw/328_236_bautista_villegas_oscar.png,static/img/diputados_lxvi_bn/328_236_bautista_villegas_oscar.png,
491,Benavides Cobos Gabriela,GABRIELA BENAVIDES COBOS,Colima,Circ. 5,Representacion Proporcional,Representación proporcional,,,H-260,PVEM,gabriela.benavides@diputados.gob.mx,Imelda García Ugalde,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=491,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/467_foto_chica.jpg,,static/img/diputados_lxvi_raw/329_491_benavides_cobos_gabriela.png,static/img/diputados_lxvi_bn/329_491_benavides_cobos_gabriela.png,
205,Bolaños-Cacho Cué Raúl,RAÚL BOLAÑOS-CACHO CUÉ,Oaxaca,Dtto. 8,Mayoria Relativa,Mayoría Relativa,Oaxaca,8,P-501,PVEM,raul.bolanos@diputados.gob.mx,José Antonio Rueda Márquez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=205,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/429_foto_chica.jpg,,static/img/diputados_lxvi_raw/330_205_bolanos_cacho_cue_raul.png,static/img/diputados_lxvi_bn/330_205_bolanos_cacho_cue_raul.png,
265,Braña Mojica José,JOSÉ BRAÑA MOJICA,Tamaulipas,Dtto. 5,Mayoria Relativa,Mayoría Relativa,Tamaulipas,5,K-383,PVEM,jose.brana@diputados.gob.mx,Reyna San Juana Guerrero Vázquez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=265,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/427_foto_chica.jpg,,static/img/diputados_lxvi_raw/331_265_brana_mojica_jose.png,static/img/diputados_lxvi_bn/331_265_brana_mojica_jose.png,
92,Cabrera Lagunas Ma. del Carmen,MA. DEL CARMEN CABRERA LAGUNAS,Guerrero,Dtto. 3,Mayoria Relativa,Mayoría Relativa,Guerrero,3,H-249,PVEM,madelcarmen.cabrera@diputados.gob.mx,Magdalena Ramírez Pacheco,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=92,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/443_foto_chica.jpg,,static/img/diputados_lxvi_raw/332_92_cabrera_lagunas_ma_del_carmen.png,static/img/diputados_lxvi_bn/332_92_cabrera_lagunas_ma_del_carmen.png,
261,Canturosas Villarreal Carlos Enrique,CARLOS ENRIQUE CANTUROSAS VILLARREAL,Tamaulipas,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Tamaulipas,1,K-385,PVEM,carlos.canturosas@diputados.gob.mx,Jaime Mendoza Vega,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=261,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/464_foto_chica.jpg,,static/img/diputados_lxvi_raw/333_261_canturosas_villarreal_carlos_enrique.png,static/img/diputados_lxvi_bn/333_261_canturosas_villarreal_carlos_enrique.png,
493,Carbajal Méndez Liliana,LILIANA CARBAJAL MÉNDEZ,México,Circ. 5,Representacion Proporcional,Representación proporcional,,,I-298,PVEM,liliana.carbajal@diputados.gob.mx,Constanza Olvera Reyes,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=493,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/434_foto_chica.jpg,,static/img/diputados_lxvi_raw/334_493_carbajal_mendez_liliana.png,static/img/diputados_lxvi_bn/334_493_carbajal_mendez_liliana.png,
230,Carrillo Soberanis Juan Luis,JUAN LUIS CARRILLO SOBERANIS,Quintana Roo,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Quintana Roo,1,I-301,PVEM,juan.carrillo@diputados.gob.mx,Guillermo Rubén Garrido Herrera,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=230,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/462_foto_chica.jpg,,static/img/diputados_lxvi_raw/335_230_carrillo_soberanis_juan_luis.png,static/img/diputados_lxvi_bn/335_230_carrillo_soberanis_juan_luis.png,
330,Chedraui Peralta Alejandra,ALEJANDRA CHEDRAUI PERALTA,Baja California,Circ. 1,Representacion Proporcional,Representación proporcional,,,J-334,PVEM,alejandra.chedraui@diputados.gob.mx,Estrella Morón García,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=330,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/439_foto_chica.jpg,,static/img/diputados_lxvi_raw/336_330_chedraui_peralta_alejandra.png,static/img/diputados_lxvi_bn/336_330_chedraui_peralta_alejandra.png,
209,Cruz Peláez Fatima Almendra,FATIMA ALMENDRA CRUZ PELÁEZ,Puebla,Dtto. 2,Mayoria Relativa,Mayoría Relativa,Puebla,2,I-302,PVEM,fatima.cruz@diputados.gob.mx,Fidelia González Galindo,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=209,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/483_foto_chica.jpg,,static/img/diputados_lxvi_raw/337_209_cruz_pelaez_fatima_almendra.png,static/img/diputados_lxvi_bn/337_209_cruz_pelaez_fatima_almendra.png,
162,Cuanalo Araujo Jesús Martín,JESÚS MARTÍN CUANALO ARAUJO,México,Dtto. 38,Mayoria Relativa,Mayoría Relativa,México,38,J-336,PVEM,jesus.cuanalo@diputados.gob.mx,José Alejandro Rodríguez Salgado,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=162,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/494_foto_chica.jpg,,static/img/diputados_lxvi_raw/338_162_cuanalo_araujo_jesus_martin.png,static/img/diputados_lxvi_bn/338_162_cuanalo_araujo_jesus_martin.png,
195,de la Garza Villarreal Héctor Alfonso,HÉCTOR ALFONSO DE LA GARZA VILLARREAL,Nuevo León,Dtto. 12,Mayoria Relativa,Mayoría Relativa,Nuevo León,12,I-293,PVEM,hector.delagarza@diputados.gob.mx,José Adalberto Vega Regalado,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=195,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/471_foto_chica.jpg,,static/img/diputados_lxvi_raw/339_195_de_la_garza_villarreal_hector_alfonso.png,static/img/diputados_lxvi_bn/339_195_de_la_garza_villarreal_hector_alfonso.png,
97,De La Mora Torreblanca Marco Antonio,MARCO ANTONIO DE LA MORA TORREBLANCA,Guerrero,Dtto. 8,Mayoria Relativa,Mayoría Relativa,Guerrero,8,J-345,PVEM,marco.delamora@diputados.gob.mx,Nayeli Abundis Muñoz,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=97,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/468_foto_chica.jpg,,static/img/diputados_lxvi_raw/340_97_de_la_mora_torreblanca_marco_antonio.png,static/img/diputados_lxvi_bn/340_97_de_la_mora_torreblanca_marco_antonio.png,
263,De Los Santos Flores Casandra Prisilla,CASANDRA PRISILLA DE LOS SANTOS FLORES,Tamaulipas,Dtto. 3,Mayoria Relativa,Mayoría Relativa,Tamaulipas,3,K-386,PVEM,casandra.delossantos@diputados.gob.mx,Edith Hernández Villanueva,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=263,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/478_foto_chica.jpg,,static/img/diputados_lxvi_raw/341_263_de_los_santos_flores_casandra_prisilla.png,static/img/diputados_lxvi_bn/341_263_de_los_santos_flores_casandra_prisilla.png,
450,Delgado Carrillo Felipe Miguel,FELIPE MIGUEL DELGADO CARRILLO,Ciudad de México,Circ. 4,Representacion Proporcional,Representación proporcional,,,K-388,PVEM,felipe.delgado@diputados.gob.mx,Sergio Carlos Rubio Padilla,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=450,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/436_foto_chica.jpg,,static/img/diputados_lxvi_raw/342_450_delgado_carrillo_felipe_miguel.png,static/img/diputados_lxvi_bn/342_450_delgado_carrillo_felipe_miguel.png,
148,Durán Reveles José Luis,JOSÉ LUIS DURÁN REVELES,México,Dtto. 24,Mayoria Relativa,Mayoría Relativa,México,24,J-340,PVEM,joseluis.duran@diputados.gob.mx,Juan Fernando Coronel Aranda,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=148,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/432_foto_chica.jpg,,static/img/diputados_lxvi_raw/343_148_duran_reveles_jose_luis.png,static/img/diputados_lxvi_bn/343_148_duran_reveles_jose_luis.png,
331,Espino Suárez Mayra,MAYRA ESPINO SUÁREZ,Baja California,Circ. 1,Representacion Proporcional,Representación proporcional,,,J-347,PVEM,mayra.espino@diputados.gob.mx,Ilse Guadalupe Ramírez Cortés,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=331,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/455_foto_chica.jpg,,static/img/diputados_lxvi_raw/344_331_espino_suarez_mayra.png,static/img/diputados_lxvi_bn/344_331_espino_suarez_mayra.png,
451,Fernández Cruz Nayeli Arlen,NAYELI ARLEN FERNÁNDEZ CRUZ,Ciudad de México,Circ. 4,Representacion Proporcional,Representación proporcional,,,P-505,PVEM,nayeli.fernandez@diputados.gob.mx,Karla González Martínez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=451,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/457_foto_chica.jpg,,static/img/diputados_lxvi_raw/345_451_fernandez_cruz_nayeli_arlen.png,static/img/diputados_lxvi_bn/345_451_fernandez_cruz_nayeli_arlen.png,
235,Fernández Martínez José Luis,JOSÉ LUIS FERNÁNDEZ MARTÍNEZ,San Luis Potosí,Dtto. 2,Mayoria Relativa,Mayoría Relativa,San Luis Potosí,2,H-255,PVEM,joseluis.fernandez@diputados.gob.mx,Raúl Iván López Guzmán,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=235,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/442_foto_chica.jpg,,static/img/diputados_lxvi_raw/346_235_fernandez_martinez_jose_luis.png,static/img/diputados_lxvi_bn/346_235_fernandez_martinez_jose_luis.png,
453,Fonseca Galicia Celia Esther,CELIA ESTHER FONSECA GALICIA,Ciudad de México,Circ. 4,Representacion Proporcional,Representación proporcional,,,I-300,PVEM,celia.fonseca@diputados.gob.mx,Aidee Rivera Ordoñez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=453,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/440_foto_chica.jpg,,static/img/diputados_lxvi_raw/347_453_fonseca_galicia_celia_esther.png,static/img/diputados_lxvi_bn/347_453_fonseca_galicia_celia_esther.png,
373,Gaitán Díaz María Graciela,MARÍA GRACIELA GAITÁN DÍAZ,San Luis Potosí,Circ. 2,Representacion Proporcional,Representación proporcional,,,H-253,PVEM,maria.gaitan@diputados.gob.mx,Maricela Solano Alvarado,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=373,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/465_foto_chica.jpg,,static/img/diputados_lxvi_raw/348_373_gaitan_diaz_maria_graciela.png,static/img/diputados_lxvi_bn/348_373_gaitan_diaz_maria_graciela.png,
216,Gali López José Antonio,JOSÉ ANTONIO GALI LÓPEZ,Puebla,Dtto. 9,Mayoria Relativa,Mayoría Relativa,Puebla,9,H-261,PVEM,jose.gali@diputados.gob.mx,Elías David Hanan Berra,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=216,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/480_foto_chica.jpg,,static/img/diputados_lxvi_raw/349_216_gali_lopez_jose_antonio.png,static/img/diputados_lxvi_bn/349_216_gali_lopez_jose_antonio.png,
11,Gallardo García Fausto,FAUSTO GALLARDO GARCÍA,Baja California,Dtto. 8,Mayoria Relativa,Mayoría Relativa,Baja California,8,J-346,PVEM,fausto.gallardo@diputados.gob.mx,Carlos Ramón Luque Souza,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=11,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/453_foto_chica.jpg,,static/img/diputados_lxvi_raw/350_11_gallardo_garcia_fausto.png,static/img/diputados_lxvi_bn/350_11_gallardo_garcia_fausto.png,
872,Gallardo Juárez Ricardo,RICARDO GALLARDO JUÁREZ,San Luis Potosí,Circ. 2,Representacion Proporcional,Representación proporcional,,,H-257,PVEM,ricardo.gallardo@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=872,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/477_foto_chica.jpg,,static/img/diputados_lxvi_raw/351_872_gallardo_juarez_ricardo.png,static/img/diputados_lxvi_bn/351_872_gallardo_juarez_ricardo.png,
513,González Bareño Juan Carlos,JUAN CARLOS GONZÁLEZ BAREÑO,Baja California Sur,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Baja California Sur,1,J-348,PVEM,juancarlos.gonzalez@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=513,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/557_foto_chica.jpg,,static/img/diputados_lxvi_raw/352_513_gonzalez_bareno_juan_carlos.png,static/img/diputados_lxvi_bn/352_513_gonzalez_bareno_juan_carlos.png,
26,Gonzalez Flandez Deliamaria,DELIAMARIA GONZALEZ FLANDEZ,Chiapas,Dtto. 10,Mayoria Relativa,Mayoría Relativa,Chiapas,10,G-209,PVEM,deliamaria.gonzalez@diputados.gob.mx,Carolina Guadalupe Cruz Chávez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=26,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/449_foto_chica.jpg,,static/img/diputados_lxvi_raw/353_26_gonzalez_flandez_deliamaria.png,static/img/diputados_lxvi_bn/353_26_gonzalez_flandez_deliamaria.png,
190,Guevara Garza Carlos Alberto,CARLOS ALBERTO GUEVARA GARZA,Nuevo León,Dtto. 7,Mayoria Relativa,Mayoría Relativa,Nuevo León,7,I-291,PVEM,alberto.guevara@diputados.gob.mx,Carlos Alberto Hinojosa Ibarra,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=190,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/463_foto_chica.jpg,,static/img/diputados_lxvi_raw/354_190_guevara_garza_carlos_alberto.png,static/img/diputados_lxvi_bn/354_190_guevara_garza_carlos_alberto.png,
